No1,No2,No3,No4,No5
-1.3099400886543513,-0.7666331230184658,-0.5068409486087972,-3.769535542677188,-2.252073102050504
-1.0538453919878,-0.7046811384032492,-1.7645262322974573,-0.9544650135661268,-1.8442816000025972
-0.408277124777639,-1.6590629416474452,0.4437443780464966,-1.6585658957491263,0.6363908207840518
0.2810486059158657,-2.620506014092668,-1.2046738638147803,-1.1419296862742698,-0.10048198681750124
0.49565909798896157,2.895470256950132,1.077251802469819,1.3247197475178956,1.2234812260106227
-3.4282941251643106,-2.5317991988230517,-1.1678841432786011,-2.5607774646256325,-4.251728108135551
1.7930629960493494,2.3351585226920966,1.5304387086861695,2.3254598680286254,2.5566663642040734
1.3467852774456581,1.3190335070974144,1.6809345120630377,-0.200120305881468,2.0163995613200956
-1.724588120484792,-2.092024763116514,-0.6636348274731754,-1.3961927706443622,0.9137202960995418
2.401560790417626,1.3390740847257518,0.698470242121535,-0.319687989339356,0.8086439457296655
2.9528302812690566,1.824321121393351,1.4453993018679392,1.03384771157646,-0.5203819153259224
-0.9845492715719257,-1.6408583330347648,-1.363641587214732,0.27964229576844757,-1.878719344013747
-0.09173338976680742,1.530096877221426,0.23704975532098638,0.5006605863191667,1.1641844952603395
-0.08567437910382708,0.2028736362180492,-0.8701377953391833,-1.30931024092163,0.5788103411292517
0.21462871655264143,0.11806549581298478,-0.3525719002065568,1.2666170772719456,2.995624669198745
-1.4347945567656817,-0.33448629512718087,-0.48602741077546524,-1.5071340074054305,-0.8038697637219979
-1.6976563268872213,-0.8420020281969764,-0.8006769750982794,-1.4374019307300026,-0.01752802120042508
2.1113154076044607,-0.45784880373359454,1.2648595727845617,1.0950850051687817,1.7945416751819372
-0.9400873953483544,-0.3536421802525046,-0.4833502658149592,-0.18410084908159569,-1.496624179441942
-0.24868662981706163,-0.5584185571764183,0.36426702265815464,0.17966599953450685,0.38428588891772797
0.4088344764052084,0.931114784505965,0.05160902674819598,0.29820591404622754,-0.01773556062930582
1.2127628073674566,0.4858086992455427,0.45091756177689646,1.5603262695722713,1.3638916284163058
0.017223206916380136,1.363820903664072,-0.5664049160911031,-1.2418739308503313,1.4821715728082692
0.7541827794468231,0.7228480971324661,-0.15325810850442884,0.5891874503991756,0.8748147753743607
-1.6335073065656631,-1.4483902775401196,-0.36882854739358883,-0.4576730712657706,-0.708397270662193
0.732036549252663,2.0364649563029795,0.3878801238304747,0.880869775034316,0.01187694979803432
-0.9375826858512358,1.9691467861382765,1.0317356365541317,0.5498112717073846,-0.48298232963787846
-0.21388883911545448,-0.09773140032989741,0.7088174966139309,0.915101792446848,1.1963386006338577
-0.4719009508464223,0.01663414679462784,-0.1810890406520977,0.6240478897635389,-0.3537910502432603
-0.5247804848455679,-1.0548661507700494,-0.5438574285551496,0.002870914140955874,-0.47915177013219323
0.7768012008339572,0.12888290359967397,0.9734547919415771,0.36679294485430797,-0.47227361576477267
-0.26576350651809705,1.6510124780916016,0.9002573318027114,-0.017282684733772542,-0.6214235953200037
-1.5796196850541968,-2.2597193950481835,-1.3839423859982019,-1.1114891550475583,-0.8980748622128771
1.6826596988252989,1.039503558342031,0.35717773243668105,-0.6885307805048526,0.7048494697734432
1.2069463643626612,-1.3598469456204123,-0.6163282270956592,0.041796044272619924,1.3620700384600486
-1.2080659701332241,-0.4424212626698053,0.3083218007073381,-0.29619296701151043,0.5714416763355874
-0.9067103454247382,0.8349875334344211,0.2565427517034321,0.0389043603707854,0.8154963155851374
0.8622947156230413,-0.5206811324240442,0.15385555430135808,1.2377364215719617,0.4438626485969319
1.6101933093201948,1.1406016465416304,1.7188743396567214,0.048139342787228756,0.8775395128234462
-1.284436226820003,-0.7958155963735256,-0.31055569167890973,-1.1581421408382195,-0.12568011357631836
0.039950631271653714,0.9598399994190291,0.7377091689290555,1.0998576269298825,-0.8548607672577097
-0.5458495262759008,1.0260990892635502,0.27028216013297274,1.3836987779554426,1.9264975197599827
1.0371403350118635,0.011738863947133332,-0.012652592432966098,0.5346617585986081,2.270398000388646
0.8293412941853313,-0.05986054395803929,0.23903512284697637,-0.18283583214704585,-1.4353320677986043
-0.40944916807127596,-0.1062210343455259,0.7234521168489421,-0.30949511125654516,1.0875310288393436
-1.0688282312780908,-0.46512417135689016,0.8367172346499929,0.39986536751784163,-0.2436402121249804
-0.6910605897370924,-0.944180402559169,0.7397172997132114,-0.705362538332729,-0.35864140516746096
-0.17357137862212366,0.4447787015143482,-1.1168399872016674,-0.1348829834313549,-0.6043016640183859
0.3691841795973272,0.9266237087374389,0.8978610159630118,1.1109715360900456,1.5951406545581073
1.5833239217964727,0.30245559417473067,0.316766317983198,2.132848554464253,-0.2617782111606605
-1.0085085183560325,0.4074918994624918,-0.13585149174670777,-0.6865214100806296,-0.6511732843399207
-0.6824791450930071,-0.06309621745053842,0.12746862945915416,-0.9822969110082465,-0.9505884669881067
0.45401333512385694,1.0515256952132017,-0.25101929947482865,-0.3180749210444071,1.6524105093855899
2.1321124857033404,-0.042504556791885334,0.9799583870405157,1.259712894779458,1.3109786834277837
-0.9547331044343519,-0.8071415229721961,0.0871360467201057,-0.04597988377664987,0.4040092134883176
0.09838181070759511,0.0661230755188975,0.6527618385596725,0.1538807796621305,2.4952862688947235
0.39922010725693,1.218753189806585,-0.23476624092286721,-0.9660431860719111,2.044129983115726
0.03520726605368306,-1.7112654110767211,-0.7836996747048045,-0.9244163307514253,-2.5446240372735707
-0.8719552537719685,-1.8855699314492487,-0.3616575442059519,-0.20419325902637625,-0.4807640327830011
0.6508744003309084,1.1169878757962295,0.7591148982830518,-0.3254944028411087,-0.0051607180780781775
-0.1736894140875528,-0.7551174990986149,-0.36163918282765145,-0.8513001200297191,-0.39212261817337357
1.056178165043246,0.4333350674980519,0.3060906274091392,2.0690484699167806,0.10312415412366227
-1.173732726469609,-0.6554595611765686,0.16123388501111716,-0.5913490604524196,0.8430226394670385
0.8290869323550075,-0.2238158144651177,-0.12686396455123158,0.4357370092833107,-0.9128930848161642
2.630928387196301,1.4756860468376256,0.7130160735796156,0.5289203690060856,0.8032021238860934
-0.08660771201810402,0.2813730259703057,-0.6509241354761102,-0.533173230185529,0.6644321247210667
-0.05192731512502868,-0.8657064575482548,-0.7715389099102486,0.7084734546699509,1.5182873611180887
0.5082112998468783,-0.5471619152320926,-0.5412510137473805,-0.807612192444011,1.0788846216161103
-0.44831236644499184,-0.1164285680029894,0.007808017983173984,0.3679817454286012,0.08441617215819458
0.5418988925465994,-0.42461002902043327,0.40527543918158804,-0.2214570522488052,1.3653445954956331
-1.491992598190529,-0.5361458416499439,-0.6139201934936668,-0.9191637964067149,-2.4439645463268147
-1.0984154209824712,1.628601598668482,0.39966211014722114,-0.6797911777679431,-2.1122806565944336
-1.055141839221981,-1.6114011262462755,-0.5442391376674378,0.16820610392325175,-0.6410543943610847
0.08053674039190947,-0.5413100461953062,-0.18656817158366118,-0.017757194998869005,-0.9360578403231736
0.4254559263327091,0.3820234648628264,-0.12264706353108898,-0.676007606068102,1.6070570668402449
0.7076122828859303,0.43335036407400385,0.4474649346572643,0.23474433434919417,0.42091853521250894
-0.4467157200023994,0.5806364704493258,-0.04568232355921421,0.38576865578059355,-0.7190899132232667
0.012256211645541581,0.1517726855556336,0.4663632781328548,0.4553113758888859,1.080488508333476
-0.1945648993246757,-1.8165048362523364,-0.4660627303978473,-0.447910854718208,-1.4136699813411806
-1.145863835391651,-0.40658169051481996,-0.44912607731714677,-1.111852625125431,1.7535687829820983
-1.2422393674168397,-0.8447207528101848,-0.5137690400132783,-0.7504798157739707,-0.8599530103242018
-0.5485350562281308,0.2082030857975733,0.011273109325604606,-0.19019953639798864,-0.40095658211387747
-1.1139498708311046,1.5199544688865407,0.5913320347099366,-0.1482982243067303,0.5556845922427462
-1.3344951299901617,-2.4597968197893048,0.2698493843539957,-0.11992966460892067,0.9602671651764041
-1.051524370998007,-0.9387817405108408,-0.8367429655623378,0.2751260096658292,-2.034785868534351
-0.19834637949535205,-0.38553876381867747,-0.16835704893883813,-0.6766435961161172,0.8037757179732435
-0.11902400875731887,-1.0665182905517705,-0.43629851440840034,-0.09101280059757622,0.9179319050761552
-0.26386714857028315,-1.007192762959728,0.19366500259397215,0.29199031737972203,0.517035076627758
-1.1784930714331718,-0.48446779391979566,0.06923407660173225,-0.7792744858638818,-1.598743674293018
-0.1834420953285177,0.5056351305963581,-0.8243355073641597,0.37511145615960484,-0.6394323691205864
-0.03382223100866674,-0.14038661730021088,-0.24906526678478544,-0.689086296691155,0.8754721727297806
-1.729920829970627,-0.374348811240686,-0.13515051671468375,-0.2584642356827558,-0.31346062340914826
1.8200037437848806,1.6633293729152685,0.4128840165817554,0.8704538269479187,1.2735966957400473
-0.33327907869246937,0.16708539463792466,-0.4929400912746192,-0.11969766938997131,-0.5643292640340903
-0.6332732271539132,-0.6617686573871501,-0.22353133614107912,-1.6324511322706945,-0.5558184340544121
-0.034075091760499915,-0.6911025160008777,0.22687927592421073,-0.6038473058877842,-0.8448758959128315
-0.69959311280516,-0.2359668353120362,-0.09224152693850218,-0.39774505163945484,-0.775586357401451
-1.3524978629659044,-1.6782180086939837,-1.3154858536454785,-0.5061174013751248,-1.1911535340868118
0.9430214051481891,1.0528270333378262,0.0927251151772768,0.3700172827556692,-0.1617376335966426
0.2676683155991334,0.38400686439335885,0.2010278717020767,-0.4343107758435551,0.006208713468472191
-0.7782213646531077,-0.3782249651893763,-0.7460799292550369,0.4139035145346145,0.15705554127117277
0.8022390264689214,0.7972562316944689,0.8249484646591875,0.3210693088760964,0.25020814276773656
-0.029773708122692494,-0.46572510243944726,-0.3341165119683543,-0.29204835795905104,-0.9590407964638497
-1.927535481984841,-2.0540824151470853,-0.7687592136983802,-1.1898482329840365,-0.5247736780631923
0.6644987615049399,-0.23423231486734464,-0.12664781125569582,0.8133938418150323,1.1093376794745011
-0.956542700282,0.6517894166328877,-0.29381320684755247,-0.38069373636490483,-0.2665536874368595
0.4738092771952233,-0.18051925680206268,0.24592253370959857,0.06540839754829748,-1.1204477710388334
0.1649951010289169,-0.3730415531080783,0.6820293252423619,-1.0337843927919732,-0.5380854146989591
1.3202732894047533,-0.3391090823634755,0.513487902077299,0.19997246503887012,0.43879816216571815
0.7845997346468595,0.7672853899363739,0.38070147339598914,-0.8175507530342387,0.6209034842650508
-0.2881962494013072,-1.568059451472569,-0.4118717147608141,-0.30896891921170666,-1.0533028490514185
-1.3752848122692247,-0.30525123772120644,-0.6621434787705949,-1.2553509463836918,-1.5550660293906777
0.2899743683231849,1.2111972532258581,0.207077268277189,1.4033424450508736,0.28858595194860637
1.7222683702332469,0.2587688120704456,-0.11260478404793141,0.027476348511386008,-0.27196554818823726
0.5390804242683636,-0.027540054096117473,-0.1002943659768734,0.7546622831849809,0.6356030125041465
0.27755217823067185,-0.2611095163025166,-0.4079684888910608,0.3042826709177427,0.8785189992903784
-0.19429714390966926,-0.5809294570991053,-0.6183471643880639,0.3010648175586674,-1.1812115210044876
-0.344193411352948,-0.6273030889694534,-0.6225890857923377,-0.12659133832732097,-0.001736419823639132
-0.9420797940146061,-0.39980683687163027,0.10707583831670096,-0.9389327323790035,-0.1519005825725886
-1.5297276485463467,-0.592754943101612,-0.8627561494865663,-0.6288996056597937,-1.2101989223183884
0.3246851713612595,-1.2490900998103553,0.38389016556949523,0.7007852560683189,-1.240012087130383
-0.5758570428844083,0.5807994708082896,-1.0819109647584948,0.575366626505973,-0.3129147695053057
0.2120836586628441,0.02722782493259104,0.571108855197153,0.05665127852273985,-0.07277510732049855
-2.4417549755482275,-1.7968794642054289,-0.6545741221289985,-0.6458495789488453,0.520673747405086
-0.23726173396263306,-0.21208801640755015,0.40917256636392946,0.28173442803773935,0.4358090054006315
-1.1632293427962301,-0.4798073792323789,-0.18885304083335355,-0.7790392325780591,-1.020469000166028
1.3860228301232589,0.20506760815178401,0.5156992711751613,-0.14632703636716524,-0.7949674067704602
-1.0836944703915063,-1.1701889796343703,-0.6715220373324422,-1.0370015559674572,-0.876123790738065
-0.21897845339292185,-0.7455600293452938,-0.10273130151690815,-0.4001314633233099,-1.2019804809891776
-0.6949729252407948,-1.3992850201690168,-1.1373229186379161,-0.8695699009616831,-1.8714090226972124
-0.5696114424533514,-0.6808508907204396,0.4647064714937837,1.0335698459339222,-0.1802325972610499
0.028501817435679894,1.1543468871861358,0.3564097679047676,-0.794739313705276,0.2192494091865947
0.03190875529634067,0.27218717733863224,0.5414170718341319,-0.44085917261444063,-0.9330148838086537
1.0002974459691452,1.7004281298958421,0.6218069769843054,0.48923104555788355,-0.8202743789969646
0.9938273647844875,-0.41879349791182724,0.00808851691328442,0.40091621853727333,1.576742177637209
-0.9666972694393725,-1.225059814289934,-0.9486041688434294,-0.30584772447416336,-0.8560424792161563
1.5456945308542407,-0.20658369821380412,-0.11872080813087661,-0.5235685527422366,-0.604960119440964
-0.23358267070232958,0.5176647634674029,0.2727431006717524,-0.17027640663062735,1.585922428427069
1.0567897914738358,1.146286601126165,1.576396063371617,0.31272294570086023,0.5276610708243986
-0.48750283031212227,0.40508740175772384,0.13050256653322231,-0.5218647617395155,-0.6659033155158915
-0.26697578703048586,0.6464619067816058,0.15010387274605355,-0.12120884625498836,0.10969179987359225
0.23216671109026474,0.6942381837435002,0.5651111644329482,0.18918773590067567,1.0802101964094186
-0.3917853256558279,1.3356761986588084,-0.0048891922430008925,0.016134782351503046,0.23622226076493372
1.2942517517463001,0.0259598441801431,-0.2607093415121303,0.827448845948298,1.0733203693817404
-0.38643753384469065,0.7390794879291537,0.9121303309079645,0.7395451981965463,-0.16255142721116772
-0.49620537762340783,0.8800383115111219,0.4011068031055182,-0.28073196504593184,0.20648024916156
-0.2493080504407075,-1.7100078439584316,-0.6106721432844162,-0.4113840535364453,0.43047155024282907
-0.37965658428719523,-0.11062915212729313,0.3571620307327168,0.9346071021019909,-0.2349246681891468
0.09456105913092877,-0.9028360107867999,-0.34791336027403064,-0.8562623491797979,-1.0754218544884042
-1.3594733227558797,0.27529202214274695,-0.5551105798819032,-0.7300642009913966,-0.43577012361381373
0.42944049828971503,1.5021217997968719,0.5073793115755023,1.1302069462368498,-0.0897975093721758
0.2589149978373665,0.42465290963361285,-0.23366454703293507,-0.181109507382355,0.09468585370694199
0.37031602638270683,0.8055941543000599,-0.09256391138552916,0.09349136283985424,-0.5217653421122791
-0.23619539978709675,-0.8473191544993005,-0.34940932695618443,-0.8447282516338065,-0.4737834772839609
0.3816961148794815,-0.3569904580152931,-0.6033576377856092,0.3169932022782187,-0.42125376099252354
0.15194446017118343,0.4956912145277951,0.26290251706916856,0.44793869545561404,1.515302182168149
0.25140123131907177,-0.5216422981409159,-0.0822178181836144,0.46040401637713474,0.8718739077570269
-1.4292467769488508,0.7373709317412355,0.00892789439798881,0.1372993849319437,-0.4499576542903344
-0.03153665305507622,-0.29963964104710716,-0.15011252331007255,-0.03394865277178196,0.08215840083185952
0.5499667303347795,0.47442905485562276,0.09040354620113321,0.017753694664805232,0.6402173874525331
0.8351108247186443,0.9529556899688865,0.4262234387603651,0.17268712616144022,0.004998093923284233
-1.8097353256727087,-0.8286302312261714,-0.40323402796876945,-0.42218125336791007,0.31725473615331995
1.034579428792453,0.35792788854835245,-0.27205643694076825,0.937230722842499,1.1275982346521607
-1.0769708190845597,-1.1491730965250382,0.17098800113775525,-0.27954117985624216,-1.4308779897395663
1.166619445017917,1.31929673697369,0.40040444883562987,0.3861456627142743,-0.6486861274666548
-0.35484338554816386,-0.38032153585228334,-0.4419091528071006,-0.1970920585944885,0.39923561761103843
0.29456827587167456,0.21012166078434993,-0.32116747477418645,-0.7792265844504525,0.9577255485358724
-0.2144244049563287,1.4395009618774954,0.5836414401432524,0.1545509672874143,1.431113807206631
-0.7595990348896774,0.22335650226587803,0.22608486657768914,-0.011022924685981497,0.3582204288652392
-1.477806487676841,-1.3810350665935132,-0.5779503846532515,-0.459399411699241,-0.022631664766433645
0.5068501511574802,0.7773948290506579,0.2623626021784818,0.2169087617136231,0.9380966559243241
-0.41313108384324343,-0.3892503159993051,-0.2572869276538029,-0.27203764564786076,-0.5353998262522741
0.5913037652378067,0.8599506004918367,0.23172854327666206,0.9620881715139493,0.3866393834382322
-0.5824898160996719,0.41011473081451166,-0.10556317774758507,0.4126395721014275,0.009335589123740521
-0.03030291078714966,0.24230322023783618,-0.025079753507226656,-0.8101490946233482,-0.79591527323735
-0.13838168785731042,0.7681069862536628,0.35805353937470374,0.03800681465932006,-0.2568328067864084
-0.03587413737578762,-0.1282335473025718,-0.13917351463562364,-0.15180573824106822,-1.3400412576987788
-0.8430610242476472,1.0356169914205908,0.4456362988162787,0.3311653044269673,0.6209867432664088
0.6091955571531071,1.066878456654184,0.8086787607533208,1.3381726118024933,0.6365474753768926
0.27882094444629557,-0.10053497860189518,0.39011986271368504,0.8537280619115173,1.0549478503415433
-0.2501858124911673,-0.6442769300747655,0.23433514037526568,0.41875282179181333,0.2061810686311681
0.6645511597572445,0.5323466689196714,0.08218530885920881,0.02611365981981839,0.2024076180088518
-0.15739286098327768,0.08516345573200164,0.06042593689073215,0.07997374418150528,-0.9751841061365348
0.025010861958607297,-0.27198118578530733,0.3902962706816946,0.5053395833626574,-0.34571938444314204
-0.04565251650204467,0.7511798916824569,0.35482350936286283,0.28598889955135126,0.1281075592846562
-0.2966196055017116,-0.29726373908229164,-0.2389983403208041,-0.5564903732084072,-0.33855746897056327
-0.10695515301387681,-0.7181737014473466,-0.008013410066148124,-0.5372980640728772,-0.9313125332955168
0.5456172717604705,0.3878459304199282,0.04442966400253776,0.3222839815396493,-0.8051243319980815
-0.5760296776183443,-1.3046344737320288,-0.7668511724668597,-1.0444860876675282,-0.56543910155055
1.3482464265116079,0.2495109197142361,0.02413926815923454,0.433085452980613,-0.6644164403750948
0.36388538097939405,-0.18864917044413237,-0.3476740891922863,-0.3898209077951033,-0.1517952498406845
-0.1491062456175978,0.7805054771657235,-0.2236116343125346,-0.18501200236229726,0.7202840823762596
-0.7063400901348906,0.12819030933889974,-0.1667760642934766,0.8179914411524958,0.1349750336952127
-0.44480138027068455,-0.42731655825565545,-0.12097148093849215,-0.35085274286337687,0.02948607953909917
-0.11977525522889085,0.4165634913870374,0.24917910815697616,-0.3711215266201115,0.22948883960910532
0.5383830024217571,-0.6785141038111244,-0.2043085530346223,-0.1966638469425428,0.05779753647656152
-1.9727783549366762,-0.7565749195857844,-0.8126567591802755,-1.3034639426213774,-0.401747896024087
0.3590070466098238,0.3112063113385299,-0.09308703301432338,0.2394581913088638,0.3673370057693732
-0.7543913267532124,-0.5116525735589788,-0.597308642652677,-0.19999977211976538,-0.11241612947045954
0.3491317729125277,0.11726220102259774,-0.016775307886622896,-0.41959878981137566,1.1421445559774093
-0.05880468445935719,0.22934172075579506,0.1615871294523607,0.6191240464515433,-0.03274721853663809
-0.026973385533224467,-1.0475467236479363,0.2075191885627281,-0.01941403942761015,-0.1551083631567304
-0.6636628898761119,-0.04880676873641006,0.18578840790787668,-0.16657558871757144,-1.1761624096222232
-0.07690960091540608,0.22179614824323823,-0.057432029769959626,0.8298706340387869,0.4216761994687196
-0.1793343599764662,-0.6886335998769589,0.1643483448108623,-0.08326919990921164,-0.5286180540405421
0.5318303825710627,-0.8866180551255028,-0.5447518134494452,0.05682325584264554,0.029617685798526586
-0.3619814940493913,-0.42166761733927294,-0.10139549246016094,0.8079459518722811,-0.13687626077971743
0.22813132570089867,0.18831914804704464,0.3752270263537564,-0.00267549217131606,0.294515402964875
-0.35496769691878033,-0.4122273088193154,-0.32455509060304893,-0.604707871424258,0.18982599330290595
-0.8448164299944623,-0.4594262260709872,0.10162104994408712,-0.2797435231390787,-0.3325478721285508
-0.0008275610530019233,0.1331623047095808,-0.23579020699469383,-0.02824857386154009,0.4277456904728483
-0.9116997848083556,-0.18769112694762874,-0.5826148906508469,-0.9119706740324366,-1.5567890319343136
0.39967362107226,1.3877989136633548,0.4974849564882342,0.7259184608226003,-0.027906403555620685
0.6851123475753332,-0.3837973804167339,0.31125620627322254,0.08445671343703462,-0.18607072412083564
-0.10460208793898618,0.7875968665422884,0.31156485295785635,-0.09005988094802266,0.25358885589067126
0.010004289686911971,-0.8757832906361921,0.012163434403786574,-0.6275477118216837,0.6695107140956852
-1.2468269686955702,0.2983793646302387,-0.007682612697263232,0.15182859699522028,0.4791284322562105
0.5720184530250051,0.47689531410962366,0.21214835648878377,0.8594444769455887,0.22791938749455048
-0.5063337077285988,-0.5521425811658451,-0.18557670653254235,0.5741002015619544,-0.31423797846249757
1.262189909145012,0.31865506420404976,-0.08366676862367899,0.2074417988979229,2.0430412795036927
0.28441366893350783,-1.3413224259878687,-0.4640576134259836,-1.041333391453489,0.11429630843506895
-0.3166413702332083,0.3086216868392641,0.4768986768061162,0.041596807302857204,-0.26733919584809196
0.19913313005223754,0.2929115258631838,0.1500506159355851,0.6616069030218149,0.9640327959273438
0.2482283544024441,0.14814955286831485,-0.025348693116885933,0.9025664917642024,0.7682555959441953
0.08150303083810864,-0.597553477293466,-0.4753649277754369,-0.7726142726930348,-0.8402241658051817
-0.8010092127047027,-0.6410553725700215,-0.4971931286890284,-0.20875070699232745,-1.1678562970603228
-0.5196412277991661,0.3157541465734882,0.2003530503873457,0.1263078792301969,0.5009093146283307
0.11869526436439362,-0.46116083692828236,0.34375664815787066,-0.07687852638320754,0.5753382565952642
-0.29676882920278835,-0.4229084390660396,-0.31539193816912026,0.1261548608179619,-0.9168354369520976
0.5671028579363665,0.6979141952711332,0.30583985600059294,0.25000434458910303,0.34061264695127574
0.2957747733575622,1.2471434772066434,0.23095677922694402,0.04786042891438752,-0.9707417716384332
-0.44317298818785295,-0.4459285136251635,0.05010236147897114,0.24369308977113038,0.14815853807660315
